naive
Running experiment with seed=654:
Epoch [45/50] - Loss: 0.1107
Epoch [46/50] - Loss: 0.1143
Epoch [47/50] - Loss: 0.1113
Epoch [48/50] - Loss: 0.1063
Epoch [49/50] - Loss: 0.1045
Epoch [50/50] - Loss: 0.1057
sum preds 1
sum labels 491
 - Test Metrics: Accuracy=0.8428, F1=0.0041, Recall=0.0020, Precision=1.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.4670
Epoch [2/50] - Loss: 1.1517
Epoch [3/50] - Loss: 0.8599
Epoch [4/50] - Loss: 0.6419
Epoch [5/50] - Loss: 0.5139
Epoch [6/50] - Loss: 0.4669
Epoch [7/50] - Loss: 0.4638
Epoch [8/50] - Loss: 0.4662
Epoch [9/50] - Loss: 0.4550
Epoch [10/50] - Loss: 0.4397
Epoch [11/50] - Loss: 0.4197
Epoch [12/50] - Loss: 0.3875
Epoch [13/50] - Loss: 0.3603
Epoch [14/50] - Loss: 0.3334
Epoch [15/50] - Loss: 0.3027
Epoch [16/50] - Loss: 0.2838
Epoch [17/50] - Loss: 0.2766
Epoch [18/50] - Loss: 0.2654
Epoch [19/50] - Loss: 0.2578
Epoch [20/50] - Loss: 0.2494
Epoch [21/50] - Loss: 0.2415
Epoch [22/50] - Loss: 0.2336
Epoch [23/50] - Loss: 0.2178
Epoch [24/50] - Loss: 0.2046
Epoch [25/50] - Loss: 0.1952
Epoch [26/50] - Loss: 0.1843
Epoch [27/50] - Loss: 0.1787
Epoch [28/50] - Loss: 0.1715
Epoch [29/50] - Loss: 0.1683
Epoch [30/50] - Loss: 0.1580
Epoch [31/50] - Loss: 0.1541
Epoch [32/50] - Loss: 0.1445
Epoch [33/50] - Loss: 0.1415
Epoch [34/50] - Loss: 0.1358
Epoch [35/50] - Loss: 0.1306
Epoch [36/50] - Loss: 0.1268
Epoch [37/50] - Loss: 0.1262
Epoch [38/50] - Loss: 0.1222
Epoch [39/50] - Loss: 0.1193
Epoch [40/50] - Loss: 0.1166
Epoch [41/50] - Loss: 0.1121
Epoch [42/50] - Loss: 0.1111
Epoch [43/50] - Loss: 0.1107
Epoch [44/50] - Loss: 0.1060
Epoch [45/50] - Loss: 0.1037
Epoch [46/50] - Loss: 0.1035
Epoch [47/50] - Loss: 0.1036
Epoch [48/50] - Loss: 0.1009
Epoch [49/50] - Loss: 0.1014
Epoch [50/50] - Loss: 0.1002
sum preds 2
sum labels 491
 - Test Metrics: Accuracy=0.8431, F1=0.0081, Recall=0.0041, Precision=1.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_naive_naive_1804082421.csv.
Average F1 over valid seeds: 0.0068 ± 0.0019
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and naive, MLP,0.3: 0.0068 ± 0.0019
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.2419
Epoch [2/50] - Loss: 0.6976
Epoch [3/50] - Loss: 0.4876
Epoch [4/50] - Loss: 0.4563
Epoch [5/50] - Loss: 0.4612
Epoch [6/50] - Loss: 0.4684
Epoch [7/50] - Loss: 0.4455
Epoch [8/50] - Loss: 0.4223
Epoch [9/50] - Loss: 0.3935
Epoch [10/50] - Loss: 0.3519
Epoch [11/50] - Loss: 0.3336
Epoch [12/50] - Loss: 0.3137
Epoch [13/50] - Loss: 0.3115
Epoch [14/50] - Loss: 0.3041
Epoch [15/50] - Loss: 0.3046
Epoch [16/50] - Loss: 0.3035
Epoch [17/50] - Loss: 0.2919
Epoch [18/50] - Loss: 0.2823
Epoch [19/50] - Loss: 0.2769
Epoch [20/50] - Loss: 0.2642
Epoch [21/50] - Loss: 0.2549
Epoch [22/50] - Loss: 0.2529
Epoch [23/50] - Loss: 0.2458
Epoch [24/50] - Loss: 0.2401
Epoch [25/50] - Loss: 0.2355
Epoch [26/50] - Loss: 0.2310
Epoch [27/50] - Loss: 0.2237
Epoch [28/50] - Loss: 0.2216
Epoch [29/50] - Loss: 0.2203
Epoch [30/50] - Loss: 0.2170
Epoch [31/50] - Loss: 0.2126
Epoch [32/50] - Loss: 0.2090
Epoch [33/50] - Loss: 0.2078
Epoch [34/50] - Loss: 0.2054
Epoch [35/50] - Loss: 0.2045
Epoch [36/50] - Loss: 0.1991
Epoch [37/50] - Loss: 0.2003
Epoch [38/50] - Loss: 0.1922
Epoch [39/50] - Loss: 0.1943
Epoch [40/50] - Loss: 0.1869
Epoch [41/50] - Loss: 0.1890
Epoch [42/50] - Loss: 0.1893
Epoch [43/50] - Loss: 0.1899
Epoch [44/50] - Loss: 0.1849
Epoch [45/50] - Loss: 0.1793
Epoch [46/50] - Loss: 0.1824
Epoch [47/50] - Loss: 0.1766
Epoch [48/50] - Loss: 0.1786
Epoch [49/50] - Loss: 0.1723
Epoch [50/50] - Loss: 0.1694
sum preds 15
sum labels 491
 - Test Metrics: Accuracy=0.8460, F1=0.0514, Recall=0.0265, Precision=0.8667
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.0860
Epoch [2/50] - Loss: 0.5250
Epoch [3/50] - Loss: 0.4647
Epoch [4/50] - Loss: 0.4801
Epoch [5/50] - Loss: 0.4702
Epoch [6/50] - Loss: 0.4327
Epoch [7/50] - Loss: 0.3897
Epoch [8/50] - Loss: 0.3286
Epoch [9/50] - Loss: 0.3071
Epoch [10/50] - Loss: 0.3033
Epoch [11/50] - Loss: 0.3059
Epoch [12/50] - Loss: 0.2996
Epoch [13/50] - Loss: 0.2901
Epoch [14/50] - Loss: 0.2795
Epoch [15/50] - Loss: 0.2615
Epoch [16/50] - Loss: 0.2577
Epoch [17/50] - Loss: 0.2489
Epoch [18/50] - Loss: 0.2442
Epoch [19/50] - Loss: 0.2419
Epoch [20/50] - Loss: 0.2392
Epoch [21/50] - Loss: 0.2291
Epoch [22/50] - Loss: 0.2244
Epoch [23/50] - Loss: 0.2223
Epoch [24/50] - Loss: 0.2126
Epoch [25/50] - Loss: 0.2107
Epoch [26/50] - Loss: 0.2085
Epoch [27/50] - Loss: 0.2025
Epoch [28/50] - Loss: 0.1992
Epoch [29/50] - Loss: 0.1987
Epoch [30/50] - Loss: 0.1894
Epoch [31/50] - Loss: 0.1866
Epoch [32/50] - Loss: 0.1819
Epoch [33/50] - Loss: 0.1787
Epoch [34/50] - Loss: 0.1768
Epoch [35/50] - Loss: 0.1749
Epoch [36/50] - Loss: 0.1697
Epoch [37/50] - Loss: 0.1682
Epoch [38/50] - Loss: 0.1659
Epoch [39/50] - Loss: 0.1596
Epoch [40/50] - Loss: 0.1587
Epoch [41/50] - Loss: 0.1555
Epoch [42/50] - Loss: 0.1543
Epoch [43/50] - Loss: 0.1501
Epoch [44/50] - Loss: 0.1465
Epoch [45/50] - Loss: 0.1498
Epoch [46/50] - Loss: 0.1456
Epoch [47/50] - Loss: 0.1344
Epoch [48/50] - Loss: 0.1403
Epoch [49/50] - Loss: 0.1429
Epoch [50/50] - Loss: 0.1357
sum preds 37
sum labels 491
 - Test Metrics: Accuracy=0.8460, F1=0.0909, Recall=0.0489, Precision=0.6486
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.1580
Epoch [2/50] - Loss: 0.6167
Epoch [3/50] - Loss: 0.4671
Epoch [4/50] - Loss: 0.4566
Epoch [5/50] - Loss: 0.4713
Epoch [6/50] - Loss: 0.4531
Epoch [7/50] - Loss: 0.4317
Epoch [8/50] - Loss: 0.3866
Epoch [9/50] - Loss: 0.3492
Epoch [10/50] - Loss: 0.3218
Epoch [11/50] - Loss: 0.3051
Epoch [12/50] - Loss: 0.2991
Epoch [13/50] - Loss: 0.3003
Epoch [14/50] - Loss: 0.2978
Epoch [15/50] - Loss: 0.2926
Epoch [16/50] - Loss: 0.2805
Epoch [17/50] - Loss: 0.2725
Epoch [18/50] - Loss: 0.2577
Epoch [19/50] - Loss: 0.2631
Epoch [20/50] - Loss: 0.2532
Epoch [21/50] - Loss: 0.2469
Epoch [22/50] - Loss: 0.2390
Epoch [23/50] - Loss: 0.2423
Epoch [24/50] - Loss: 0.2307
Epoch [25/50] - Loss: 0.2360
Epoch [26/50] - Loss: 0.2284
Epoch [27/50] - Loss: 0.2222
Epoch [28/50] - Loss: 0.2221
Epoch [29/50] - Loss: 0.2193
Epoch [30/50] - Loss: 0.2110
Epoch [31/50] - Loss: 0.2140
Epoch [32/50] - Loss: 0.2076
Epoch [33/50] - Loss: 0.2106
Epoch [34/50] - Loss: 0.2077
Epoch [35/50] - Loss: 0.2028
Epoch [36/50] - Loss: 0.2017
Epoch [37/50] - Loss: 0.2043
Epoch [38/50] - Loss: 0.2007
Epoch [39/50] - Loss: 0.1991
Epoch [40/50] - Loss: 0.1976
Epoch [41/50] - Loss: 0.1943
Epoch [42/50] - Loss: 0.1967
Epoch [43/50] - Loss: 0.1936
Epoch [44/50] - Loss: 0.1890
Epoch [45/50] - Loss: 0.1893
Epoch [46/50] - Loss: 0.1870
Epoch [47/50] - Loss: 0.1817
Epoch [48/50] - Loss: 0.1799
Epoch [49/50] - Loss: 0.1810
Epoch [50/50] - Loss: 0.1753
sum preds 24
sum labels 491
 - Test Metrics: Accuracy=0.8476, F1=0.0777, Recall=0.0407, Precision=0.8333
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_naive_naive_1804082512.csv.
Average F1 over valid seeds: 0.0733 ± 0.0164
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and naive, GATConv,0.3: 0.0733 ± 0.0164
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.2642
Epoch [2/50] - Loss: 0.7386
Epoch [3/50] - Loss: 0.5217
Epoch [4/50] - Loss: 0.4705
Epoch [5/50] - Loss: 0.4729
Epoch [6/50] - Loss: 0.4758
Epoch [7/50] - Loss: 0.4633
Epoch [8/50] - Loss: 0.4532
Epoch [9/50] - Loss: 0.4046
Epoch [10/50] - Loss: 0.3707
Epoch [11/50] - Loss: 0.3461
Epoch [12/50] - Loss: 0.3289
Epoch [13/50] - Loss: 0.3196
Epoch [14/50] - Loss: 0.3185
Epoch [15/50] - Loss: 0.3154
Epoch [16/50] - Loss: 0.3147
Epoch [17/50] - Loss: 0.3075
Epoch [18/50] - Loss: 0.3015
Epoch [19/50] - Loss: 0.2920
Epoch [20/50] - Loss: 0.2903
Epoch [21/50] - Loss: 0.2822
Epoch [22/50] - Loss: 0.2757
Epoch [23/50] - Loss: 0.2710
Epoch [24/50] - Loss: 0.2655
Epoch [25/50] - Loss: 0.2602
Epoch [26/50] - Loss: 0.2616
Epoch [27/50] - Loss: 0.2561
Epoch [28/50] - Loss: 0.2519
Epoch [29/50] - Loss: 0.2495
Epoch [30/50] - Loss: 0.2480
Epoch [31/50] - Loss: 0.2455
Epoch [32/50] - Loss: 0.2439
Epoch [33/50] - Loss: 0.2418
Epoch [34/50] - Loss: 0.2395
Epoch [35/50] - Loss: 0.2341
Epoch [36/50] - Loss: 0.2382
Epoch [37/50] - Loss: 0.2318
Epoch [38/50] - Loss: 0.2305
Epoch [39/50] - Loss: 0.2335
Epoch [40/50] - Loss: 0.2280
Epoch [41/50] - Loss: 0.2284
Epoch [42/50] - Loss: 0.2276
Epoch [43/50] - Loss: 0.2202
Epoch [44/50] - Loss: 0.2213
Epoch [45/50] - Loss: 0.2215
Epoch [46/50] - Loss: 0.2212
Epoch [47/50] - Loss: 0.2200
Epoch [48/50] - Loss: 0.2154
Epoch [49/50] - Loss: 0.2206
Epoch [50/50] - Loss: 0.2181
sum preds 0
sum labels 491
 - Test Metrics: Accuracy=0.8425, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.0147
Epoch [2/50] - Loss: 0.5051
Epoch [3/50] - Loss: 0.4984
Epoch [4/50] - Loss: 0.5045
Epoch [5/50] - Loss: 0.4603
Epoch [6/50] - Loss: 0.3983
Epoch [7/50] - Loss: 0.3426
Epoch [8/50] - Loss: 0.3156
Epoch [9/50] - Loss: 0.3162
Epoch [10/50] - Loss: 0.3224
Epoch [11/50] - Loss: 0.3171
Epoch [12/50] - Loss: 0.3131
Epoch [13/50] - Loss: 0.2964
Epoch [14/50] - Loss: 0.2854
Epoch [15/50] - Loss: 0.2779
Epoch [16/50] - Loss: 0.2714
Epoch [17/50] - Loss: 0.2667
Epoch [18/50] - Loss: 0.2653
Epoch [19/50] - Loss: 0.2606
Epoch [20/50] - Loss: 0.2570
Epoch [21/50] - Loss: 0.2547
Epoch [22/50] - Loss: 0.2460
Epoch [23/50] - Loss: 0.2432
Epoch [24/50] - Loss: 0.2465
Epoch [25/50] - Loss: 0.2417
Epoch [26/50] - Loss: 0.2396
Epoch [27/50] - Loss: 0.2363
Epoch [28/50] - Loss: 0.2372
Epoch [29/50] - Loss: 0.2310
Epoch [30/50] - Loss: 0.2317
Epoch [31/50] - Loss: 0.2320
Epoch [32/50] - Loss: 0.2275
Epoch [33/50] - Loss: 0.2289
Epoch [34/50] - Loss: 0.2240
Epoch [35/50] - Loss: 0.2257
Epoch [36/50] - Loss: 0.2229
Epoch [37/50] - Loss: 0.2244
Epoch [38/50] - Loss: 0.2234
Epoch [39/50] - Loss: 0.2223
Epoch [40/50] - Loss: 0.2212
Epoch [41/50] - Loss: 0.2177
Epoch [42/50] - Loss: 0.2140
Epoch [43/50] - Loss: 0.2152
Epoch [44/50] - Loss: 0.2134
Epoch [45/50] - Loss: 0.2152
Epoch [46/50] - Loss: 0.2110
Epoch [47/50] - Loss: 0.2124
Epoch [48/50] - Loss: 0.2113
Epoch [49/50] - Loss: 0.2085
Epoch [50/50] - Loss: 0.2135
sum preds 2
sum labels 491
 - Test Metrics: Accuracy=0.8431, F1=0.0081, Recall=0.0041, Precision=1.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.1119
Epoch [2/50] - Loss: 0.5577
Epoch [3/50] - Loss: 0.4687
Epoch [4/50] - Loss: 0.4956
Epoch [5/50] - Loss: 0.4976
Epoch [6/50] - Loss: 0.4482
Epoch [7/50] - Loss: 0.4033
Epoch [8/50] - Loss: 0.3492
Epoch [9/50] - Loss: 0.3212
Epoch [10/50] - Loss: 0.3087
Epoch [11/50] - Loss: 0.3140
Epoch [12/50] - Loss: 0.3114
Epoch [13/50] - Loss: 0.3064
Epoch [14/50] - Loss: 0.2985
Epoch [15/50] - Loss: 0.2869
Epoch [16/50] - Loss: 0.2825
Epoch [17/50] - Loss: 0.2684
Epoch [18/50] - Loss: 0.2688
Epoch [19/50] - Loss: 0.2625
Epoch [20/50] - Loss: 0.2595
Epoch [21/50] - Loss: 0.2581
Epoch [22/50] - Loss: 0.2548
Epoch [23/50] - Loss: 0.2528
Epoch [24/50] - Loss: 0.2436
Epoch [25/50] - Loss: 0.2420
Epoch [26/50] - Loss: 0.2319
Epoch [27/50] - Loss: 0.2324
Epoch [28/50] - Loss: 0.2317
Epoch [29/50] - Loss: 0.2317
Epoch [30/50] - Loss: 0.2297
Epoch [31/50] - Loss: 0.2263
Epoch [32/50] - Loss: 0.2249
Epoch [33/50] - Loss: 0.2258
Epoch [34/50] - Loss: 0.2181
Epoch [35/50] - Loss: 0.2197
Epoch [36/50] - Loss: 0.2196
Epoch [37/50] - Loss: 0.2183
Epoch [38/50] - Loss: 0.2150
Epoch [39/50] - Loss: 0.2151
Epoch [40/50] - Loss: 0.2146
Epoch [41/50] - Loss: 0.2151
Epoch [42/50] - Loss: 0.2127
Epoch [43/50] - Loss: 0.2121
Epoch [44/50] - Loss: 0.2111
Epoch [45/50] - Loss: 0.2128
Epoch [46/50] - Loss: 0.2138
Epoch [47/50] - Loss: 0.2075
Epoch [48/50] - Loss: 0.2128
Epoch [49/50] - Loss: 0.2065
Epoch [50/50] - Loss: 0.2074
sum preds 0
sum labels 491
 - Test Metrics: Accuracy=0.8425, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_naive_naive_1804082618.csv.
Average F1 over valid seeds: 0.0027 ± 0.0038
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and naive, GCNConv,0.3: 0.0027 ± 0.0038
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.4158
Epoch [2/50] - Loss: 1.0196
Epoch [3/50] - Loss: 0.6897
Epoch [4/50] - Loss: 0.4735
Epoch [5/50] - Loss: 0.3702
Epoch [6/50] - Loss: 0.3458
Epoch [7/50] - Loss: 0.3438
Epoch [8/50] - Loss: 0.3411
Epoch [9/50] - Loss: 0.3475
Epoch [10/50] - Loss: 0.3297
Epoch [11/50] - Loss: 0.3255
Epoch [12/50] - Loss: 0.3011
Epoch [13/50] - Loss: 0.2812
Epoch [14/50] - Loss: 0.2528
Epoch [15/50] - Loss: 0.2291
Epoch [16/50] - Loss: 0.2180
Epoch [17/50] - Loss: 0.1953
Epoch [18/50] - Loss: 0.1917
Epoch [19/50] - Loss: 0.1799
Epoch [20/50] - Loss: 0.1752
Epoch [21/50] - Loss: 0.1694
Epoch [22/50] - Loss: 0.1613
Epoch [23/50] - Loss: 0.1540
Epoch [24/50] - Loss: 0.1468
Epoch [25/50] - Loss: 0.1372
Epoch [26/50] - Loss: 0.1268
Epoch [27/50] - Loss: 0.1177
Epoch [28/50] - Loss: 0.1129
Epoch [29/50] - Loss: 0.1087
Epoch [30/50] - Loss: 0.1043
Epoch [31/50] - Loss: 0.0989
Epoch [32/50] - Loss: 0.0958
Epoch [33/50] - Loss: 0.0928
Epoch [34/50] - Loss: 0.0885
Epoch [35/50] - Loss: 0.0849
Epoch [36/50] - Loss: 0.0845
Epoch [37/50] - Loss: 0.0812
Epoch [38/50] - Loss: 0.0776
Epoch [39/50] - Loss: 0.0776
Epoch [40/50] - Loss: 0.0757
Epoch [41/50] - Loss: 0.0746
Epoch [42/50] - Loss: 0.0732
Epoch [43/50] - Loss: 0.0731
Epoch [44/50] - Loss: 0.0703
Epoch [45/50] - Loss: 0.0697
Epoch [46/50] - Loss: 0.0684
Epoch [47/50] - Loss: 0.0694
Epoch [48/50] - Loss: 0.0662
Epoch [49/50] - Loss: 0.0682
Epoch [50/50] - Loss: 0.0677
sum preds 1
sum labels 561
 - Test Metrics: Accuracy=0.8243, F1=0.0036, Recall=0.0018, Precision=1.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.1542
Epoch [2/50] - Loss: 0.8328
Epoch [3/50] - Loss: 0.5918
Epoch [4/50] - Loss: 0.4392
Epoch [5/50] - Loss: 0.3608
Epoch [6/50] - Loss: 0.3444
Epoch [7/50] - Loss: 0.3260
Epoch [8/50] - Loss: 0.3391
Epoch [9/50] - Loss: 0.3324
Epoch [10/50] - Loss: 0.3193
Epoch [11/50] - Loss: 0.2957
Epoch [12/50] - Loss: 0.2778
Epoch [13/50] - Loss: 0.2642
Epoch [14/50] - Loss: 0.2398
Epoch [15/50] - Loss: 0.2273
Epoch [16/50] - Loss: 0.2062
Epoch [17/50] - Loss: 0.2011
Epoch [18/50] - Loss: 0.1866
Epoch [19/50] - Loss: 0.1837
Epoch [20/50] - Loss: 0.1774
Epoch [21/50] - Loss: 0.1758
Epoch [22/50] - Loss: 0.1655
Epoch [23/50] - Loss: 0.1596
Epoch [24/50] - Loss: 0.1515
Epoch [25/50] - Loss: 0.1442
Epoch [26/50] - Loss: 0.1346
Epoch [27/50] - Loss: 0.1305
Epoch [28/50] - Loss: 0.1228
Epoch [29/50] - Loss: 0.1184
Epoch [30/50] - Loss: 0.1105
Epoch [31/50] - Loss: 0.1088
Epoch [32/50] - Loss: 0.1057
Epoch [33/50] - Loss: 0.1015
Epoch [34/50] - Loss: 0.0982
Epoch [35/50] - Loss: 0.0977
Epoch [36/50] - Loss: 0.0947
Epoch [37/50] - Loss: 0.0926
Epoch [38/50] - Loss: 0.0915
Epoch [39/50] - Loss: 0.0875
Epoch [40/50] - Loss: 0.0874
Epoch [41/50] - Loss: 0.0860
Epoch [42/50] - Loss: 0.0834
Epoch [43/50] - Loss: 0.0818
Epoch [44/50] - Loss: 0.0846
Epoch [45/50] - Loss: 0.0808
Epoch [46/50] - Loss: 0.0838
Epoch [47/50] - Loss: 0.0802
Epoch [48/50] - Loss: 0.0781
Epoch [49/50] - Loss: 0.0773
Epoch [50/50] - Loss: 0.0783
sum preds 0
sum labels 561
 - Test Metrics: Accuracy=0.8240, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.4709
Epoch [2/50] - Loss: 1.1394
Epoch [3/50] - Loss: 0.8291
Epoch [4/50] - Loss: 0.5871
Epoch [5/50] - Loss: 0.4357
Epoch [6/50] - Loss: 0.3714
Epoch [7/50] - Loss: 0.3558
Epoch [8/50] - Loss: 0.3538
Epoch [9/50] - Loss: 0.3552
Epoch [10/50] - Loss: 0.3529
Epoch [11/50] - Loss: 0.3434
Epoch [12/50] - Loss: 0.3257
Epoch [13/50] - Loss: 0.3057
Epoch [14/50] - Loss: 0.2903
Epoch [15/50] - Loss: 0.2629
Epoch [16/50] - Loss: 0.2367
Epoch [17/50] - Loss: 0.2230
Epoch [18/50] - Loss: 0.2090
Epoch [19/50] - Loss: 0.1973
Epoch [20/50] - Loss: 0.1876
Epoch [21/50] - Loss: 0.1853
Epoch [22/50] - Loss: 0.1824
Epoch [23/50] - Loss: 0.1726
Epoch [24/50] - Loss: 0.1623
Epoch [25/50] - Loss: 0.1560
Epoch [26/50] - Loss: 0.1470
Epoch [27/50] - Loss: 0.1402
Epoch [28/50] - Loss: 0.1339
Epoch [29/50] - Loss: 0.1273
Epoch [30/50] - Loss: 0.1189
Epoch [31/50] - Loss: 0.1153
Epoch [32/50] - Loss: 0.1065
Epoch [33/50] - Loss: 0.1042
Epoch [34/50] - Loss: 0.1001
Epoch [35/50] - Loss: 0.0963
Epoch [36/50] - Loss: 0.0929
Epoch [37/50] - Loss: 0.0912
Epoch [38/50] - Loss: 0.0885
Epoch [39/50] - Loss: 0.0869
Epoch [40/50] - Loss: 0.0846
Epoch [41/50] - Loss: 0.0811
Epoch [42/50] - Loss: 0.0793
Epoch [43/50] - Loss: 0.0797
Epoch [44/50] - Loss: 0.0755
Epoch [45/50] - Loss: 0.0737
Epoch [46/50] - Loss: 0.0733
Epoch [47/50] - Loss: 0.0735
Epoch [48/50] - Loss: 0.0717
Epoch [49/50] - Loss: 0.0719
Epoch [50/50] - Loss: 0.0718
sum preds 1
sum labels 561
 - Test Metrics: Accuracy=0.8243, F1=0.0036, Recall=0.0018, Precision=1.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_naive_naive_1804082713.csv.
Average F1 over valid seeds: 0.0024 ± 0.0017
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and naive, MLP,0.2: 0.0024 ± 0.0017
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 1.2338
Epoch [2/50] - Loss: 0.6491
Epoch [3/50] - Loss: 0.4031
Epoch [4/50] - Loss: 0.3443
Epoch [5/50] - Loss: 0.3486
Epoch [6/50] - Loss: 0.3579
Epoch [7/50] - Loss: 0.3517
Epoch [8/50] - Loss: 0.3517
Epoch [9/50] - Loss: 0.3427
Epoch [10/50] - Loss: 0.3102
Epoch [11/50] - Loss: 0.2966
Epoch [12/50] - Loss: 0.2675
Epoch [13/50] - Loss: 0.2542
Epoch [14/50] - Loss: 0.2361
Epoch [15/50] - Loss: 0.2327
Epoch [16/50] - Loss: 0.2298
Epoch [17/50] - Loss: 0.2269
Epoch [18/50] - Loss: 0.2267
Epoch [19/50] - Loss: 0.2245
Epoch [20/50] - Loss: 0.2162
Epoch [21/50] - Loss: 0.2049
Epoch [22/50] - Loss: 0.1980
Epoch [23/50] - Loss: 0.1898
Epoch [24/50] - Loss: 0.1862
Epoch [25/50] - Loss: 0.1811
Epoch [26/50] - Loss: 0.1776
